,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.33,2.08,2.69,2.02,2.22,1.69,0.78
DCC_bivariate_loop,,,0.33,,1.87,2.26,1.68,1.90,1.48,0.58
SW_cross_validated,,,2.08,1.87,,0.42,0.66,0.44,0.34,1.08
SW_15,,,2.69,2.26,0.42,,0.35,0.05,0.01,0.92
SW_30,,,2.02,1.68,0.66,0.35,,0.27,0.26,0.62
SW_60,,,2.22,1.90,0.44,0.05,0.27,,0.04,0.82
SW_120,,,1.69,1.48,0.34,0.01,0.26,0.04,,0.74
sFC,,,0.78,0.58,1.08,0.92,0.62,0.82,0.74,
