,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.65,0.76,0.39,0.57,1.03,1.09,0.06,3.21
DCC_joint,,0.65,,0.16,0.27,0.15,0.63,0.72,0.86,7.49
DCC_bivariate_loop,,0.76,0.16,,0.40,0.32,0.50,0.61,0.99,8.20
SW_cross_validated,,0.39,0.27,0.40,,0.16,0.75,0.82,0.51,4.81
SW_15,,0.57,0.15,0.32,0.16,,0.78,0.85,0.76,7.43
SW_30,,1.03,0.63,0.50,0.75,0.78,,0.15,1.29,7.55
SW_60,,1.09,0.72,0.61,0.82,0.85,0.15,,1.33,6.75
SW_120,,0.06,0.86,0.99,0.51,0.76,1.29,1.33,,3.85
sFC,,3.21,7.49,8.20,4.81,7.43,7.55,6.75,3.85,
