,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.15,1.88,0.45,0.41,1.68,1.30,1.22
DCC_bivariate_loop,,,0.15,,1.93,0.32,0.31,1.74,1.36,1.30
SW_cross_validated,,,1.88,1.93,,1.97,1.80,0.47,0.46,0.84
SW_15,,,0.45,0.32,1.97,,0.05,1.77,1.46,1.38
SW_30,,,0.41,0.31,1.80,0.05,,1.57,1.34,1.23
SW_60,,,1.68,1.74,0.47,1.77,1.57,,0.05,0.42
SW_120,,,1.30,1.36,0.46,1.46,1.34,0.05,,0.31
sFC,,,1.22,1.30,0.84,1.38,1.23,0.42,0.31,
