,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-1.54,18.78,-4.46,-4.14,16.77,12.97,12.24
DCC_bivariate_loop,,,-1.54,,19.35,-3.16,-3.12,17.42,13.64,13.03
SW_cross_validated,,,18.78,19.35,,-19.72,-18.03,-4.68,-4.64,-8.37
SW_15,,,-4.46,-3.16,-19.72,,-0.50,17.68,14.55,13.84
SW_30,,,-4.14,-3.12,-18.03,-0.50,,15.66,13.39,12.28
SW_60,,,16.77,17.42,-4.68,17.68,15.66,,-0.51,-4.24
SW_120,,,12.97,13.64,-4.64,14.55,13.39,-0.51,,-3.10
sFC,,,12.24,13.03,-8.37,13.84,12.28,-4.24,-3.10,
