,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.46,0.34,0.83,1.03,0.76,0.61,0.53,0.04
DCC_joint,,0.46,,0.26,2.10,3.56,2.53,2.05,1.56,0.75
DCC_bivariate_loop,,0.34,0.26,,1.85,3.02,2.15,1.74,1.33,0.55
SW_cross_validated,,0.83,2.10,1.85,,0.14,0.21,0.39,0.38,1.06
SW_15,,1.03,3.56,3.02,0.14,,0.50,0.73,0.62,1.48
SW_30,,0.76,2.53,2.15,0.21,0.50,,0.24,0.25,1.04
SW_60,,0.61,2.05,1.74,0.39,0.73,0.24,,0.05,0.81
SW_120,,0.53,1.56,1.33,0.38,0.62,0.25,0.05,,0.66
sFC,,0.04,0.75,0.55,1.06,1.48,1.04,0.81,0.66,
