,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.7141,1.,0.1500,1.,1.,0.0000
DCC_joint,nan,13.9918,-,0.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,12.4697,-3.345,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-2.3389,-20.8179,-18.7043,-,0.0010,0.0000,0.0006,0.0226,0.0000
SW_15,nan,0.7969,-26.9365,-22.5821,4.2366,-,0.0162,1.,1.,0.0000
SW_30,nan,2.8818,-20.217,-16.7621,6.6004,3.5388,-,0.2454,0.3239,0.0000
SW_60,nan,1.0739,-22.2319,-18.9506,4.3678,0.5027,-2.7199,-,1.,0.0000
SW_120,nan,0.6522,-16.8981,-14.7974,3.4468,-0.0556,-2.6251,-0.426,-,0.0000
sFC,nan,6.9865,-7.7595,-5.7908,10.8127,9.2154,6.1736,8.2314,7.4173,-
