,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-14.94,-13.75,2.88,5.09,-0.30,-1.02,-0.57,-10.33
DCC_joint,,-14.94,,2.22,24.79,40.11,27.43,21.34,17.34,3.93
DCC_bivariate_loop,,-13.75,2.22,,23.14,37.59,25.13,19.48,15.88,2.41
SW_cross_validated,,2.88,24.79,23.14,,2.51,-4.79,-5.24,-4.04,-16.28
SW_15,,5.09,40.11,37.59,2.51,,-10.58,-9.79,-7.08,-22.34
SW_30,,-0.30,27.43,25.13,-4.79,-10.58,,-1.21,-0.46,-14.85
SW_60,,-1.02,21.34,19.48,-5.24,-9.79,-1.21,,0.46,-12.50
SW_120,,-0.57,17.34,15.88,-4.04,-7.08,-0.46,0.46,,-11.20
sFC,,-10.33,3.93,2.41,-16.28,-22.34,-14.85,-12.50,-11.20,
