,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039
DCC_joint,nan,2.1589,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089
DCC_bivariate_loop,nan,1.9226,-0.3395,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049
SW_cross_validated,nan,-8.8665,-14.8069,-14.3595,-,0.0000,0.0028,1.,0.3956,0.0000
SW_15,nan,-20.7916,-32.2424,-31.5109,-13.6531,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-13.11,-20.2719,-19.7815,-5.0752,8.0061,-,0.0041,0.0000,0.0000
SW_60,nan,-8.8684,-14.6558,-14.2215,-0.104,13.3468,4.9094,-,0.3406,0.0000
SW_120,nan,-7.4152,-14.5264,-13.9388,2.8347,18.8616,8.5142,2.9041,-,0.0000
sFC,nan,4.9255,4.5538,4.8198,19.3052,38.7754,24.9618,19.0232,20.6076,-
