,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.15,0.09,0.85,6.52,3.93,1.16,0.58,12.26
DCC_joint,,0.15,,0.07,1.14,7.36,4.72,1.53,0.86,15.27
DCC_bivariate_loop,,0.09,0.07,,1.05,7.17,4.52,1.41,0.76,14.60
SW_cross_validated,,0.85,1.14,1.05,,6.47,3.58,0.31,0.39,14.44
SW_15,,6.52,7.36,7.17,6.47,,3.87,6.62,7.27,3.60
SW_30,,3.93,4.72,4.52,3.58,3.87,,3.60,4.42,12.42
SW_60,,1.16,1.53,1.41,0.31,6.62,3.60,,0.77,16.59
SW_120,,0.58,0.86,0.76,0.39,7.27,4.42,0.77,,17.93
sFC,,12.26,15.27,14.60,14.44,3.60,12.42,16.59,17.93,
