,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0508e-08,2.1165e-08,5.9750e-06,9.8784e-05,1.3182e-04,4.5919e-07,2.1359e-02,9.9521e-01
DCC_joint,,1.0508e-08,,8.0353e-01,2.6935e-04,3.6385e-14,7.9073e-08,5.1868e-03,2.1257e-12,7.8964e-13
DCC_bivariate_loop,,2.1165e-08,8.0353e-01,,7.0020e-04,1.1372e-13,3.2380e-07,1.2344e-02,6.0343e-12,4.1540e-12
SW_cross_validated,,5.9750e-06,2.6935e-04,7.0020e-04,,6.0436e-12,6.9037e-03,1.4693e-01,7.4275e-10,1.9844e-09
SW_15,,9.8784e-05,3.6385e-14,1.1372e-13,6.0436e-12,,2.3039e-12,4.3105e-13,3.7016e-03,5.3118e-09
SW_30,,1.3182e-04,7.9073e-08,3.2380e-07,6.9037e-03,2.3039e-12,,6.8991e-05,1.4176e-09,5.8232e-10
SW_60,,4.5919e-07,5.1868e-03,1.2344e-02,1.4693e-01,4.3105e-13,6.8991e-05,,4.5819e-11,3.2984e-11
SW_120,,2.1359e-02,2.1257e-12,6.0343e-12,7.4275e-10,3.7016e-03,1.4176e-09,4.5819e-11,,1.8193e-04
sFC,,9.9521e-01,7.8964e-13,4.1540e-12,1.9844e-09,5.3118e-09,5.8232e-10,3.2984e-11,1.8193e-04,
