,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.07,0.86,1.48,7.22,3.39,0.64,1.02,21.43
DCC_joint,,1.07,,0.14,2.21,7.56,4.02,1.32,1.83,18.91
DCC_bivariate_loop,,0.86,0.14,,2.02,7.20,3.74,1.18,1.63,17.34
SW_cross_validated,,1.48,2.21,2.02,,4.70,1.41,0.54,0.48,11.76
SW_15,,7.22,7.56,7.20,4.70,,3.58,4.73,5.47,5.42
SW_30,,3.39,4.02,3.74,1.41,3.58,,1.81,2.02,11.24
SW_60,,0.64,1.32,1.18,0.54,4.73,1.81,,0.14,10.33
SW_120,,1.02,1.83,1.63,0.48,5.47,2.02,0.14,,13.89
sFC,,21.43,18.91,17.34,11.76,5.42,11.24,10.33,13.89,
