,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.18,1.03,8.51,25.64,17.45,11.01,8.14,-1.94
DCC_joint,,0.18,,1.09,11.07,34.56,23.15,13.95,10.04,-2.49
DCC_bivariate_loop,,1.03,1.09,,9.47,31.85,21.01,12.39,8.70,-3.31
SW_cross_validated,,8.51,11.07,9.47,,25.16,12.92,3.96,0.40,-11.17
SW_15,,25.64,34.56,31.85,25.16,,-12.13,-18.67,-20.75,-28.90
SW_30,,17.45,23.15,21.01,12.92,-12.13,,-7.75,-10.57,-20.40
SW_60,,11.01,13.95,12.39,3.96,-18.67,-7.75,,-3.08,-13.60
SW_120,,8.14,10.04,8.70,0.40,-20.75,-10.57,-3.08,,-10.56
sFC,,-1.94,-2.49,-3.31,-11.17,-28.90,-20.40,-13.60,-10.56,
