,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4749e-05,8.3535e-05,6.1337e-10,6.2741e-14,4.2782e-11,6.2515e-09,2.2062e-09,4.5579e-06
DCC_joint,,1.4749e-05,,4.1339e-01,1.0949e-12,5.2775e-15,4.8597e-13,1.1413e-11,6.0259e-12,9.0446e-01
DCC_bivariate_loop,,8.3535e-05,4.1339e-01,,2.3102e-12,7.1309e-15,8.2805e-13,2.3839e-11,1.2040e-11,4.0399e-01
SW_cross_validated,,6.1337e-10,1.0949e-12,2.3102e-12,,2.1442e-10,8.1811e-04,5.0396e-01,8.4822e-01,3.9999e-13
SW_15,,6.2741e-14,5.2775e-15,7.1309e-15,2.1442e-10,,6.2096e-08,1.7696e-10,4.4694e-10,3.8620e-15
SW_30,,4.2782e-11,4.8597e-13,8.2805e-13,8.1811e-04,6.2096e-08,,3.1904e-04,1.9278e-03,2.6924e-13
SW_60,,6.2515e-09,1.1413e-11,2.3839e-11,5.0396e-01,1.7696e-10,3.1904e-04,,4.2225e-01,5.0683e-12
SW_120,,2.2062e-09,6.0259e-12,1.2040e-11,8.4822e-01,4.4694e-10,1.9278e-03,4.2225e-01,,2.8029e-12
sFC,,4.5579e-06,9.0446e-01,4.0399e-01,3.9999e-13,3.8620e-15,2.6924e-13,5.0683e-12,2.8029e-12,
