,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.7855e-02,7.0070e-02,3.9480e-03,3.8309e-12,5.4120e-07,1.7104e-01,3.5503e-02,2.1338e-20
DCC_joint,,2.7855e-02,,7.5458e-01,1.0741e-04,1.6988e-12,4.5583e-08,8.4541e-03,6.9262e-04,1.8171e-19
DCC_bivariate_loop,,7.0070e-02,7.5458e-01,,2.7179e-04,3.8845e-12,1.2928e-07,1.6332e-02,1.8326e-03,8.4703e-19
SW_cross_validated,,3.9480e-03,1.0741e-04,2.7179e-04,,4.0800e-09,5.4954e-03,2.4472e-01,3.0081e-01,8.1198e-16
SW_15,,3.8309e-12,1.6988e-12,3.8845e-12,4.0800e-09,,2.3950e-07,3.7357e-09,3.7546e-10,4.2941e-10
SW_30,,5.4120e-07,4.5583e-08,1.2928e-07,5.4954e-03,2.3950e-07,,7.7096e-04,2.7275e-04,1.7935e-15
SW_60,,1.7104e-01,8.4541e-03,1.6332e-02,2.4472e-01,3.7357e-09,7.7096e-04,,7.5348e-01,7.9264e-15
SW_120,,3.5503e-02,6.9262e-04,1.8326e-03,3.0081e-01,3.7546e-10,2.7275e-04,7.5348e-01,,4.3659e-17
sFC,,2.1338e-20,1.8171e-19,8.4703e-19,8.1198e-16,4.2941e-10,1.7935e-15,7.9264e-15,4.3659e-17,
