,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.67,-0.52,0.76,11.38,3.21,0.56,16.14,20.75
DCC_joint,,-0.67,,0.21,1.84,15.72,5.45,1.69,24.82,36.32
DCC_bivariate_loop,,-0.52,0.21,,1.65,15.48,5.21,1.48,24.44,35.70
SW_cross_validated,,0.76,1.84,1.65,,12.80,3.02,-0.29,19.74,27.50
SW_15,,11.38,15.72,15.48,12.80,,-11.09,-14.00,3.95,8.59
SW_30,,3.21,5.45,5.21,3.02,-11.09,,-3.63,18.97,29.13
SW_60,,0.56,1.69,1.48,-0.29,-14.00,-3.63,,22.32,32.58
SW_120,,16.14,24.82,24.44,19.74,3.95,18.97,22.32,,6.37
sFC,,20.75,36.32,35.70,27.50,8.59,29.13,32.58,6.37,
