,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.63,2.26,5.30,9.17,6.24,4.58,4.89,2.89
DCC_joint,,2.63,,0.37,7.76,10.57,8.14,6.76,7.02,0.05
DCC_bivariate_loop,,2.26,0.37,,7.43,10.39,7.89,6.47,6.74,0.38
SW_cross_validated,,5.30,7.76,7.43,,5.66,1.79,0.30,0.09,8.23
SW_15,,9.17,10.57,10.39,5.66,,3.93,5.73,5.41,10.76
SW_30,,6.24,8.14,7.89,1.79,3.93,,1.98,1.62,8.43
SW_60,,4.58,6.76,6.47,0.30,5.73,1.98,,0.37,7.09
SW_120,,4.89,7.02,6.74,0.09,5.41,1.62,0.37,,7.34
sFC,,2.89,0.05,0.38,8.23,10.76,8.43,7.09,7.34,
