,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,97,95,83,97,95,99,97,99,75,99,93
1,91,99,73,99,83,99,93,85,85,89,87
2,99,91,55,99,99,99,99,93,83,97,99
3,99,95,71,99,79,99,89,99,99,99,55
4,77,99,99,55,57,99,99,99,99,99,99
5,93,83,99,89,99,99,75,99,89,93,87
6,83,73,95,75,89,99,95,99,99,99,87
7,97,97,89,85,99,95,83,89,99,89,93
8,83,87,93,97,97,79,81,75,99,95,99
9,99,79,89,99,97,97,99,95,87,99,99
