,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.0961e-03,2.1904e-01,4.7941e-07,3.2127e-02,7.1936e-01,7.5693e-04,9.5816e-01
DCC_bivariate_loop,,,1.0961e-03,,2.0928e-04,4.4461e-08,7.5286e-01,1.2386e-02,2.2506e-05,9.4700e-04
SW_cross_validated,,,2.1904e-01,2.0928e-04,,1.2549e-06,1.0297e-02,8.2239e-01,2.1042e-03,2.2737e-01
SW_15,,,4.7941e-07,4.4461e-08,1.2549e-06,,5.0520e-07,1.2692e-05,3.5871e-02,4.7596e-07
SW_30,,,3.2127e-02,7.5286e-01,1.0297e-02,5.0520e-07,,5.6385e-02,1.4840e-04,3.0118e-02
SW_60,,,7.1936e-01,1.2386e-02,8.2239e-01,1.2692e-05,5.6385e-02,,5.6639e-03,7.3545e-01
SW_120,,,7.5693e-04,2.2506e-05,2.1042e-03,3.5871e-02,1.4840e-04,5.6639e-03,,7.6913e-04
sFC,,,9.5816e-01,9.4700e-04,2.2737e-01,4.7596e-07,3.0118e-02,7.3545e-01,7.6913e-04,
