,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.29,2.76,17.06,10.91,7.52,4.52,0.14
DCC_bivariate_loop,,,0.29,,2.35,15.85,10.06,6.80,4.00,-0.15
SW_cross_validated,,,2.76,2.35,,13.64,7.78,4.37,1.61,-2.59
SW_15,,,17.06,15.85,13.64,,-5.92,-10.16,-12.47,-16.69
SW_30,,,10.91,10.06,7.78,-5.92,,-3.87,-6.40,-10.63
SW_60,,,7.52,6.80,4.37,-10.16,-3.87,,-2.81,-7.27
SW_120,,,4.52,4.00,1.61,-12.47,-6.40,-2.81,,-4.32
sFC,,,0.14,-0.15,-2.59,-16.69,-10.63,-7.27,-4.32,
