,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,13.78,12.26,24.89,25.17,22.09,6.75,0.01
DCC_bivariate_loop,,,13.78,,16.36,2.05,2.63,0.40,9.52,13.78
SW_cross_validated,,,12.26,16.36,,27.78,28.00,25.16,11.71,12.20
SW_15,,,24.89,2.05,27.78,,0.78,2.16,16.10,24.87
SW_30,,,25.17,2.63,28.00,0.78,,2.90,16.63,25.15
SW_60,,,22.09,0.40,25.16,2.16,2.90,,13.74,22.07
SW_120,,,6.75,9.52,11.71,16.10,16.63,13.74,,6.74
sFC,,,0.01,13.78,12.20,24.87,25.15,22.07,6.74,
