,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.9875e-17,3.9315e-16,1.3292e-21,1.0927e-21,1.1243e-20,1.1546e-11,9.7774e-01
DCC_bivariate_loop,,,4.9875e-17,,2.3913e-18,2.3004e-04,1.4132e-05,3.8699e-01,3.2837e-14,5.0237e-17
SW_cross_validated,,,3.9315e-16,2.3913e-18,,1.8630e-22,1.6183e-22,1.0987e-21,8.7539e-16,4.3070e-16
SW_15,,,1.3292e-21,2.3004e-04,1.8630e-22,,9.8771e-02,1.3629e-04,3.1810e-18,1.3497e-21
SW_30,,,1.0927e-21,1.4132e-05,1.6183e-22,9.8771e-02,,4.1849e-06,1.7764e-18,1.1085e-21
SW_60,,,1.1243e-20,3.8699e-01,1.0987e-21,1.3629e-04,4.1849e-06,,5.2449e-17,1.1421e-20
SW_120,,,1.1546e-11,3.2837e-14,8.7539e-16,3.1810e-18,1.7764e-18,5.2449e-17,,1.1891e-11
sFC,,,9.7774e-01,5.0237e-17,4.3070e-16,1.3497e-21,1.1085e-21,1.1421e-20,1.1891e-11,
