,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.8515e-12,5.5934e-25,1.2041e-22,9.3202e-23,2.5896e-22,7.1675e-24,7.4016e-01
DCC_bivariate_loop,,,4.8515e-12,,1.6648e-05,6.7305e-01,9.2725e-04,2.2956e-05,1.8545e-01,1.6053e-12
SW_cross_validated,,,5.5934e-25,1.6648e-05,,1.1795e-07,2.1831e-10,3.6803e-11,3.6007e-09,1.3318e-24
SW_15,,,1.2041e-22,6.7305e-01,1.1795e-07,,9.8488e-04,1.6861e-05,3.1357e-01,1.6844e-22
SW_30,,,9.3202e-23,9.2725e-04,2.1831e-10,9.8488e-04,,5.6557e-02,5.1374e-03,1.2463e-22
SW_60,,,2.5896e-22,2.2956e-05,3.6803e-11,1.6861e-05,5.6557e-02,,6.0554e-05,3.2698e-22
SW_120,,,7.1675e-24,1.8545e-01,3.6007e-09,3.1357e-01,5.1374e-03,6.0554e-05,,1.1237e-23
sFC,,,7.4016e-01,1.6053e-12,1.3318e-24,1.6844e-22,1.2463e-22,3.2698e-22,1.1237e-23,
