,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-53.44,-85.87,-63.65,-64.57,-60.99,-74.50,0.34
DCC_bivariate_loop,,,-53.44,,6.89,-0.43,-4.02,-5.77,-1.39,52.74
SW_cross_validated,,,-85.87,6.89,,-8.42,-12.64,-14.08,-10.60,81.82
SW_15,,,-63.65,-0.43,-8.42,,-3.93,-5.80,-1.04,62.47
SW_30,,,-64.57,-4.02,-12.64,-3.93,,-2.04,3.18,63.53
SW_60,,,-60.99,-5.77,-14.08,-5.80,-2.04,,5.20,60.20
SW_120,,,-74.50,-1.39,-10.60,-1.04,3.18,5.20,,72.65
sFC,,,0.34,52.74,81.82,62.47,63.53,60.20,72.65,
