,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.6247e-08,2.0721e-17,5.9380e-12,9.3770e-16,8.3782e-18,4.9224e-02,9.8257e-01
DCC_bivariate_loop,,,9.6247e-08,,4.8159e-09,5.7857e-02,1.4185e-05,2.4960e-03,1.5104e-08,9.5877e-08
SW_cross_validated,,,2.0721e-17,4.8159e-09,,5.9378e-14,2.0296e-17,1.1335e-19,1.3279e-12,2.1876e-17
SW_15,,,5.9380e-12,5.7857e-02,5.9378e-14,,6.5331e-03,5.1047e-01,2.3802e-11,5.9627e-12
SW_30,,,9.3770e-16,1.4185e-05,2.0296e-17,6.5331e-03,,2.6149e-03,5.7800e-15,9.4234e-16
SW_60,,,8.3782e-18,2.4960e-03,1.1335e-19,5.1047e-01,2.6149e-03,,2.6050e-16,8.4554e-18
SW_120,,,4.9224e-02,1.5104e-08,1.3279e-12,2.3802e-11,5.7800e-15,2.6050e-16,,5.0199e-02
sFC,,,9.8257e-01,9.5877e-08,2.1876e-17,5.9627e-12,9.4234e-16,8.4554e-18,5.0199e-02,
