,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-30.82,27.41,-55.67,-56.28,-49.40,-15.10,-0.03
DCC_bivariate_loop,,,-30.82,,36.58,-4.58,-5.89,-0.89,21.28,30.80
SW_cross_validated,,,27.41,36.58,,-62.12,-62.61,-56.26,-26.19,-27.27
SW_15,,,-55.67,-4.58,-62.12,,-1.74,4.82,35.99,55.62
SW_30,,,-56.28,-5.89,-62.61,-1.74,,6.49,37.19,56.23
SW_60,,,-49.40,-0.89,-56.26,4.82,6.49,,30.73,49.36
SW_120,,,-15.10,21.28,-26.19,35.99,37.19,30.73,,15.07
sFC,,,-0.03,30.80,-27.27,55.62,56.23,49.36,15.07,
