,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.3828e-01,2.5941e-03,1.0462e-09,1.0972e-08,8.9666e-07,4.1570e-06,9.4700e-01
DCC_bivariate_loop,,,4.3828e-01,,3.0376e-02,2.5876e-09,5.9873e-08,7.0499e-06,6.2185e-05,4.1123e-01
SW_cross_validated,,,2.5941e-03,3.0376e-02,,1.0295e-08,6.1041e-07,1.9551e-04,4.3660e-03,2.5821e-03
SW_15,,,1.0462e-09,2.5876e-09,1.0295e-08,,3.0251e-04,3.0342e-06,1.7415e-07,1.0644e-09
SW_30,,,1.0972e-08,5.9873e-08,6.1041e-07,3.0251e-04,,1.0681e-02,1.1057e-04,1.1645e-08
SW_60,,,8.9666e-07,7.0499e-06,1.9551e-04,3.0342e-06,1.0681e-02,,7.1863e-02,9.4162e-07
SW_120,,,4.1570e-06,6.2185e-05,4.3660e-03,1.7415e-07,1.1057e-04,7.1863e-02,,4.5070e-06
sFC,,,9.4700e-01,4.1123e-01,2.5821e-03,1.0644e-09,1.1645e-08,9.4162e-07,4.5070e-06,
