,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.7880e-01,1.2853e-02,1.4677e-12,2.3085e-09,5.8860e-07,2.6544e-04,8.8963e-01
DCC_bivariate_loop,,,7.7880e-01,,3.0194e-02,5.1249e-12,8.1408e-09,2.2658e-06,8.3392e-04,8.8390e-01
SW_cross_validated,,,1.2853e-02,3.0194e-02,,6.2176e-11,3.6308e-07,3.6652e-04,1.2586e-01,1.8374e-02
SW_15,,,1.4677e-12,5.1249e-12,6.2176e-11,,1.3252e-05,6.9571e-09,2.7232e-10,2.1356e-12
SW_30,,,2.3085e-09,8.1408e-09,3.6308e-07,1.3252e-05,,1.1244e-03,5.0153e-06,3.4705e-09
SW_60,,,5.8860e-07,2.2658e-06,3.6652e-04,6.9571e-09,1.1244e-03,,1.1576e-02,9.3718e-07
SW_120,,,2.6544e-04,8.3392e-04,1.2586e-01,2.7232e-10,5.0153e-06,1.1576e-02,,4.1108e-04
sFC,,,8.8963e-01,8.8390e-01,1.8374e-02,2.1356e-12,3.4705e-09,9.3718e-07,4.1108e-04,
