,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.74,0.57,3.41,1.04,0.16,1.81,0.02
DCC_bivariate_loop,,,1.74,,2.07,4.02,0.14,1.24,2.53,1.76
SW_cross_validated,,,0.57,2.07,,3.18,1.28,0.10,1.60,0.56
SW_15,,,3.41,4.02,3.18,,3.40,2.66,1.01,3.41
SW_30,,,1.04,0.14,1.28,3.40,,0.91,2.14,1.05
SW_60,,,0.16,1.24,0.10,2.66,0.91,,1.40,0.15
SW_120,,,1.81,2.53,1.60,1.01,2.14,1.40,,1.81
sFC,,,0.02,1.76,0.56,3.41,1.05,0.15,1.81,
