,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,25.87,38.40,28.47,28.88,27.28,33.32,0.15
DCC_bivariate_loop,,,25.87,,3.26,0.20,1.85,2.64,0.65,25.44
SW_cross_validated,,,38.40,3.26,,3.76,5.65,6.30,4.74,36.59
SW_15,,,28.47,0.20,3.76,,1.76,2.60,0.46,27.94
SW_30,,,28.88,1.85,5.65,1.76,,0.91,1.42,28.41
SW_60,,,27.28,2.64,6.30,2.60,0.91,,2.32,26.92
SW_120,,,33.32,0.65,4.74,0.46,1.42,2.32,,32.49
sFC,,,0.15,25.44,36.59,27.94,28.41,26.92,32.49,
