,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-3.88,1.27,7.63,-2.32,0.37,4.05,0.05
DCC_bivariate_loop,,,-3.88,,4.63,8.99,0.32,2.78,5.67,3.95
SW_cross_validated,,,1.27,4.63,,7.11,-2.86,-0.23,3.59,-1.25
SW_15,,,7.63,8.99,7.11,,-7.60,-5.94,-2.27,-7.63
SW_30,,,-2.32,0.32,-2.86,-7.60,,2.04,4.78,2.35
SW_60,,,0.37,2.78,-0.23,-5.94,2.04,,3.14,-0.34
SW_120,,,4.05,5.67,3.59,-2.27,4.78,3.14,,-4.04
sFC,,,0.05,3.95,-1.25,-7.63,2.35,-0.34,-4.04,
