,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.64,1.47,0.33,3.01,0.06,0.24,8.61,9.61
DCC_joint,,3.64,,-4.82,-6.14,0.07,-5.72,-7.11,11.98,17.47
DCC_bivariate_loop,,1.47,-4.82,,-2.10,2.64,-2.25,-2.56,16.95,23.48
SW_cross_validated,,0.33,-6.14,-2.10,,3.77,-0.40,-0.18,16.02,19.98
SW_15,,3.01,0.07,2.64,3.77,,-3.84,-4.04,5.85,7.00
SW_30,,0.06,-5.72,-2.25,-0.40,-3.84,,0.27,14.03,16.70
SW_60,,0.24,-7.11,-2.56,-0.18,-4.04,0.27,,18.49,24.27
SW_120,,8.61,11.98,16.95,16.02,5.85,14.03,18.49,,2.49
sFC,,9.61,17.47,23.48,19.98,7.00,16.70,24.27,2.49,
