,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.5319,0.4187,0.0059,0.0000,0.0000,0.0000,0.0000,0.4194
DCC_joint,nan,-2.6961,-,1.,1.,0.0000,0.0000,0.0010,0.0736,1.
DCC_bivariate_loop,nan,-2.8082,-0.0609,-,1.,0.0000,0.0000,0.001,0.0768,1.
SW_cross_validated,nan,-4.7414,-1.7859,-1.7448,-,0.0000,0.0000,0.0979,1.,1.
SW_15,nan,-20.914,-15.327,-15.4407,-13.3304,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-18.3945,-11.3033,-11.4163,-8.9433,7.3571,-,0.0002,0.0000,0.0000
SW_60,nan,-10.112,-5.5622,-5.5713,-3.4721,11.7406,6.4459,-,1.,0.0007
SW_120,nan,-7.546,-3.6008,-3.5817,-1.5762,13.4131,8.6622,2.1732,-,0.0558
sFC,nan,-2.8074,-0.0034,0.0592,1.8324,15.7848,11.7984,5.7645,3.7251,-
