,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4775e-02,1.1630e-02,1.6297e-04,4.4474e-14,4.0631e-13,7.5226e-09,5.5743e-07,1.1651e-02
DCC_joint,,1.4775e-02,,9.5214e-01,9.0976e-02,8.9802e-12,1.3135e-09,2.7963e-05,2.0435e-03,9.9732e-01
DCC_bivariate_loop,,1.1630e-02,9.5214e-01,,9.8077e-02,7.9325e-12,1.1214e-09,2.7432e-05,2.1322e-03,9.5345e-01
SW_cross_validated,,1.6297e-04,9.0976e-02,9.8077e-02,,9.1246e-11,4.8386e-08,2.7199e-03,1.3240e-01,8.3487e-02
SW_15,,4.4474e-14,8.9802e-12,7.9325e-12,9.1246e-11,,7.9105e-07,7.1686e-10,8.2423e-11,5.4750e-12
SW_30,,4.0631e-13,1.3135e-09,1.1214e-09,4.8386e-08,7.9105e-07,,4.5808e-06,7.7555e-08,6.6262e-10
SW_60,,7.5226e-09,2.7963e-05,2.7432e-05,2.7199e-03,7.1686e-10,4.5808e-06,,4.3362e-02,1.8319e-05
SW_120,,5.5743e-07,2.0435e-03,2.1322e-03,1.3240e-01,8.2423e-11,7.7555e-08,4.3362e-02,,1.5494e-03
sFC,,1.1651e-02,9.9732e-01,9.5345e-01,8.3487e-02,5.4750e-12,6.6262e-10,1.8319e-05,1.5494e-03,
