,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.48,2.47,1.93,5.30,2.88,1.70,1.51,21.31
DCC_joint,,2.48,,0.01,0.31,3.75,0.89,0.94,1.10,27.58
DCC_bivariate_loop,,2.47,0.01,,0.30,3.76,0.90,0.93,1.09,27.61
SW_cross_validated,,1.93,0.31,0.30,,3.53,1.04,0.48,0.63,20.35
SW_15,,5.30,3.75,3.76,3.53,,2.40,4.46,4.52,15.44
SW_30,,2.88,0.89,0.90,1.04,2.40,,1.63,1.75,18.03
SW_60,,1.70,0.94,0.93,0.48,4.46,1.63,,0.19,27.58
SW_120,,1.51,1.10,1.09,0.63,4.52,1.75,0.19,,26.20
sFC,,21.31,27.58,27.61,20.35,15.44,18.03,27.58,26.20,
