,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.9746e-05,3.1087e-05,4.1937e-04,6.2758e-10,4.5904e-06,1.2930e-03,3.2955e-03,2.3109e-20
DCC_joint,,2.9746e-05,,9.7824e-01,5.0149e-01,1.2565e-07,6.2089e-02,5.0226e-02,2.4354e-02,2.1195e-22
DCC_bivariate_loop,,3.1087e-05,9.7824e-01,,5.1559e-01,1.2061e-07,5.9485e-02,5.2912e-02,2.5683e-02,2.0852e-22
SW_cross_validated,,4.1937e-04,5.0149e-01,5.1559e-01,,3.0069e-07,3.1903e-02,2.9951e-01,1.7744e-01,4.8953e-20
SW_15,,6.2758e-10,1.2565e-07,1.2061e-07,3.0069e-07,,4.1537e-05,9.2039e-09,7.5979e-09,6.6679e-18
SW_30,,4.5904e-06,6.2089e-02,5.9485e-02,3.1903e-02,4.1537e-05,,1.8379e-03,1.0090e-03,4.2275e-19
SW_60,,1.2930e-03,5.0226e-02,5.2912e-02,2.9951e-01,9.2039e-09,1.8379e-03,,6.7932e-01,2.1267e-22
SW_120,,3.2955e-03,2.4354e-02,2.5683e-02,1.7744e-01,7.5979e-09,1.0090e-03,6.7932e-01,,5.3366e-22
sFC,,2.3109e-20,2.1195e-22,2.0852e-22,4.8953e-20,6.6679e-18,4.2275e-19,2.1267e-22,5.3366e-22,
