,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.94,2.08,0.99,2.71,0.89,1.74,11.63,14.97
DCC_joint,,2.94,,1.55,2.18,0.16,2.13,1.49,9.64,13.76
DCC_bivariate_loop,,2.08,1.55,,1.10,1.28,1.09,0.18,17.30,25.85
SW_cross_validated,,0.99,2.18,1.10,,1.94,0.06,0.81,12.54,16.81
SW_15,,2.71,0.16,1.28,1.94,,1.91,1.26,9.30,13.10
SW_30,,0.89,2.13,1.09,0.06,1.91,,0.82,11.52,15.27
SW_60,,1.74,1.49,0.18,0.81,1.26,0.82,,12.68,17.55
SW_120,,11.63,9.64,17.30,12.54,9.30,11.52,12.68,,9.79
sFC,,14.97,13.76,25.85,16.81,13.10,15.27,17.55,9.79,
