,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.62,0.65,0.14,1.34,0.02,0.10,3.85,4.30
DCC_joint,,1.62,,2.15,2.75,0.03,2.56,3.18,5.36,7.81
DCC_bivariate_loop,,0.65,2.15,,0.94,1.18,1.00,1.14,7.58,10.50
SW_cross_validated,,0.14,2.75,0.94,,1.69,0.18,0.08,7.16,8.94
SW_15,,1.34,0.03,1.18,1.69,,1.72,1.81,2.62,3.13
SW_30,,0.02,2.56,1.00,0.18,1.72,,0.12,6.28,7.47
SW_60,,0.10,3.18,1.14,0.08,1.81,0.12,,8.27,10.85
SW_120,,3.85,5.36,7.58,7.16,2.62,6.28,8.27,,1.11
sFC,,4.30,7.81,10.50,8.94,3.13,7.47,10.85,1.11,
