,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.1652e-03,1.4643e-02,3.5068e-04,4.5613e-09,6.7855e-03,1.4798e-01,5.7144e-05,4.9944e-02
DCC_joint,,6.1652e-03,,3.6613e-01,2.4093e-06,4.3250e-10,3.5381e-04,4.4303e-03,2.0307e-06,9.9363e-02
DCC_bivariate_loop,,1.4643e-02,3.6613e-01,,1.4007e-05,1.4730e-09,3.6181e-04,4.3101e-03,4.4815e-06,1.1131e-01
SW_cross_validated,,3.5068e-04,2.4093e-06,1.4007e-05,,2.4735e-06,8.9460e-01,6.6316e-02,9.7323e-02,7.7251e-06
SW_15,,4.5613e-09,4.3250e-10,1.4730e-09,2.4735e-06,,3.4712e-05,2.9412e-07,2.7757e-04,7.0565e-10
SW_30,,6.7855e-03,3.5381e-04,3.6181e-04,8.9460e-01,3.4712e-05,,1.2106e-01,2.1436e-01,8.5226e-04
SW_60,,1.4798e-01,4.4303e-03,4.3101e-03,6.6316e-02,2.9412e-07,1.2106e-01,,4.3535e-03,1.4190e-02
SW_120,,5.7144e-05,2.0307e-06,4.4815e-06,9.7323e-02,2.7757e-04,2.1436e-01,4.3535e-03,,4.7123e-06
sFC,,4.9944e-02,9.9363e-02,1.1131e-01,7.7251e-06,7.0565e-10,8.5226e-04,1.4190e-02,4.7123e-06,
