,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.23,0.00,1.68,7.43,4.17,2.44,1.46,0.89
DCC_joint,,0.23,,0.54,2.64,21.13,11.20,4.83,2.15,1.31
DCC_bivariate_loop,,0.00,0.54,,2.36,19.24,10.06,4.34,1.92,1.69
SW_cross_validated,,1.68,2.64,2.36,,5.86,2.23,0.52,0.09,3.19
SW_15,,7.43,21.13,19.24,5.86,,9.42,8.17,5.11,15.99
SW_30,,4.17,11.20,10.06,2.23,9.42,,2.50,2.03,9.44
SW_60,,2.44,4.83,4.34,0.52,8.17,2.50,,0.56,5.13
SW_120,,1.46,2.15,1.92,0.09,5.11,2.03,0.56,,2.68
sFC,,0.89,1.31,1.69,3.19,15.99,9.44,5.13,2.68,
