,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.91,0.84,1.96,9.15,4.39,2.28,2.15,0.03
DCC_joint,,0.91,,0.00,3.05,15.88,7.18,3.70,3.91,1.06
DCC_bivariate_loop,,0.84,0.00,,2.89,13.25,6.40,3.45,3.54,0.95
SW_cross_validated,,1.96,3.05,2.89,,5.12,1.54,0.08,0.26,2.16
SW_15,,9.15,15.88,13.25,5.12,,5.65,6.02,8.01,11.40
SW_30,,4.39,7.18,6.40,1.54,5.65,,1.68,2.46,5.19
SW_60,,2.28,3.70,3.45,0.08,6.02,1.68,,0.40,2.58
SW_120,,2.15,3.91,3.54,0.26,8.01,2.46,0.40,,2.52
sFC,,0.03,1.06,0.95,2.16,11.40,5.19,2.58,2.52,
