,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.73,0.40,3.30,13.22,6.64,4.13,2.29,7.05
DCC_joint,,1.73,,2.03,1.02,8.94,3.80,1.83,0.53,3.16
DCC_bivariate_loop,,0.40,2.03,,3.61,13.26,6.86,4.40,2.57,7.26
SW_cross_validated,,3.30,1.02,3.61,,9.51,3.31,0.99,0.38,2.55
SW_15,,13.22,8.94,13.26,9.51,,5.90,7.89,8.04,10.20
SW_30,,6.64,3.80,6.86,3.31,5.90,,2.15,3.10,1.81
SW_60,,4.13,1.83,4.40,0.99,7.89,2.15,,1.20,1.06
SW_120,,2.29,0.53,2.57,0.38,8.04,3.10,1.20,,2.32
sFC,,7.05,3.16,7.26,2.55,10.20,1.81,1.06,2.32,
