,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.1267e-03,3.8385e-01,7.5634e-07,1.0464e-16,1.5415e-11,3.0747e-08,7.1648e-05,5.6204e-12
DCC_joint,,1.1267e-03,,2.5561e-04,3.5681e-02,9.7077e-14,1.0153e-07,7.0075e-04,2.4788e-01,1.3713e-06
DCC_bivariate_loop,,3.8385e-01,2.5561e-04,,2.1572e-07,9.8090e-17,8.8123e-12,1.1432e-08,1.8869e-05,3.4315e-12
SW_cross_validated,,7.5634e-07,3.5681e-02,2.1572e-07,,3.3177e-14,7.2660e-07,3.9135e-02,4.0313e-01,2.1160e-05
SW_15,,1.0464e-16,9.7077e-14,9.8090e-17,3.3177e-14,,1.0688e-10,8.2733e-13,6.0140e-13,9.8986e-15
SW_30,,1.5415e-11,1.0153e-07,8.8123e-12,7.2660e-07,1.0688e-10,,1.4358e-04,1.7954e-06,7.3793e-04
SW_60,,3.0747e-08,7.0075e-04,1.1432e-08,3.9135e-02,8.2733e-13,1.4358e-04,,1.5446e-02,2.9461e-02
SW_120,,7.1648e-05,2.4788e-01,1.8869e-05,4.0313e-01,6.0140e-13,1.7954e-06,1.5446e-02,,6.1816e-05
sFC,,5.6204e-12,1.3713e-06,3.4315e-12,2.1160e-05,9.8986e-15,7.3793e-04,2.9461e-02,6.1816e-05,
