,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.28,0.69,0.05,0.06,0.47,0.33,0.07,7.11
DCC_joint,,0.28,,0.55,0.37,0.35,0.24,0.11,0.16,11.52
DCC_bivariate_loop,,0.69,0.55,,0.85,1.07,0.36,0.28,0.49,14.65
SW_cross_validated,,0.05,0.37,0.85,,0.14,0.60,0.40,0.11,8.38
SW_15,,0.06,0.35,1.07,0.14,,0.70,0.37,0.03,15.87
SW_30,,0.47,0.24,0.36,0.60,0.70,,0.05,0.31,14.93
SW_60,,0.33,0.11,0.28,0.40,0.37,0.05,,0.22,7.62
SW_120,,0.07,0.16,0.49,0.11,0.03,0.31,0.22,,5.80
sFC,,7.11,11.52,14.65,8.38,15.87,14.93,7.62,5.80,
