,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.13,0.95,0.56,1.89,0.87,0.58,0.05,1.36
DCC_joint,,1.13,,0.23,1.87,4.18,2.63,2.50,1.81,0.37
DCC_bivariate_loop,,0.95,0.23,,1.67,3.86,2.36,2.20,1.51,0.58
SW_cross_validated,,0.56,1.87,1.67,,1.28,0.24,0.11,0.67,2.07
SW_15,,1.89,4.18,3.86,1.28,,1.26,1.92,2.75,4.25
SW_30,,0.87,2.63,2.36,0.24,1.26,,0.46,1.18,2.80
SW_60,,0.58,2.50,2.20,0.11,1.92,0.46,,0.82,2.68
SW_120,,0.05,1.81,1.51,0.67,2.75,1.18,0.82,,2.05
sFC,,1.36,0.37,0.58,2.07,4.25,2.80,2.68,2.05,
