,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0031,0.0005,1.,0.0243,0.0000,0.0177,1.,1.
DCC_joint,nan,5.0378,-,1.,0.0979,1.,0.6356,1.,0.0004,0.0079
DCC_bivariate_loop,nan,5.8791,1.8877,-,0.0086,1.,1.,1.,0.0001,0.0010
SW_cross_validated,nan,-0.3275,-3.4723,-4.5678,-,0.2731,0.0018,0.0585,1.,1.
SW_15,nan,4.0987,-0.4485,-2.1764,3.006,-,0.3559,1.,0.0035,0.0591
SW_30,nan,7.321,2.6118,0.4187,5.285,2.8837,-,1.,0.0000,0.0001
SW_60,nan,4.2419,1.326,-0.1301,3.7039,1.5827,-0.472,-,0.005,0.0307
SW_120,nan,-1.3449,-5.9555,-6.5948,-0.4275,-4.9812,-8.0846,-4.819,-,1.
sFC,nan,0.5769,-4.607,-5.553,0.6368,-3.6992,-6.9535,-3.9933,1.9011,-
