,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.4183,1.,1.,1.,1.
DCC_joint,nan,1.876,-,1.,0.0010,0.0000,0.0000,0.0000,0.0003,1.
DCC_bivariate_loop,nan,1.5389,-0.8717,-,0.0033,0.0000,0.0000,0.0000,0.0016,1.
SW_cross_validated,nan,-1.7022,-5.5463,-5.0111,-,1.,1.,1.,1.,0.0153
SW_15,nan,-2.8087,-15.546,-13.5228,-1.1565,-,0.3392,1.,0.3045,0.0000
SW_30,nan,-1.8075,-9.7814,-8.5482,0.2286,2.9061,-,1.,1.,0.0002
SW_60,nan,-1.884,-8.1703,-7.272,0.0158,1.8363,-0.3076,-,1.,0.0007
SW_120,nan,-1.23,-6.083,-5.3393,0.8364,2.9558,0.9343,1.0745,-,0.0163
sFC,nan,1.2603,-1.1371,-0.4491,4.3065,9.2448,6.3078,5.7582,4.2787,-
