,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.84,0.69,0.76,1.26,0.81,0.84,0.55,0.56
DCC_joint,,0.84,,0.39,2.48,6.95,4.37,3.65,2.72,0.51
DCC_bivariate_loop,,0.69,0.39,,2.24,6.05,3.82,3.25,2.39,0.20
SW_cross_validated,,0.76,2.48,2.24,,0.52,0.10,0.01,0.37,1.93
SW_15,,1.26,6.95,6.05,0.52,,1.30,0.82,1.32,4.13
SW_30,,0.81,4.37,3.82,0.10,1.30,,0.14,0.42,2.82
SW_60,,0.84,3.65,3.25,0.01,0.82,0.14,,0.48,2.58
SW_120,,0.55,2.72,2.39,0.37,1.32,0.42,0.48,,1.91
sFC,,0.56,0.51,0.20,1.93,4.13,2.82,2.58,1.91,
