,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.45,4.59,,4.63,2.31,1.47,4.39,40.43
SVWP,0.45,,3.80,,3.78,1.70,0.92,3.50,32.62
DCC_joint,4.59,3.80,,,0.17,2.15,2.96,0.66,26.61
SW_cross_validated,,,,,,,,,
SW_15,4.63,3.78,0.17,,,2.07,2.91,0.51,29.07
SW_30,2.31,1.70,2.15,,2.07,,0.80,1.69,30.72
SW_60,1.47,0.92,2.96,,2.91,0.80,,2.57,32.55
SW_120,4.39,3.50,0.66,,0.51,1.69,2.57,,33.42
sFC,40.43,32.62,26.61,,29.07,30.72,32.55,33.42,
