,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,1.0130e-05,3.7920e-161,,2.4473e-162,1.5701e-75,2.1465e-39,8.9793e-155,0.0000e+00
SVWP,1.0130e-05,,1.7676e-134,,6.7899e-134,6.5666e-49,1.8407e-18,1.6888e-123,0.0000e+00
DCC_joint,3.7920e-161,1.7676e-134,,,9.1051e-02,9.8487e-69,1.3262e-102,1.2543e-10,0.0000e+00
SW_cross_validated,,,,,,,,,
SW_15,2.4473e-162,6.7899e-134,9.1051e-02,,,4.1392e-65,1.2898e-100,6.4878e-07,0.0000e+00
SW_30,1.5701e-75,6.5666e-49,9.8487e-69,,4.1392e-65,,1.4521e-14,1.1268e-48,0.0000e+00
SW_60,2.1465e-39,1.8407e-18,1.3262e-102,,1.2898e-100,1.4521e-14,,9.1650e-87,0.0000e+00
SW_120,8.9793e-155,1.6888e-123,1.2543e-10,,6.4878e-07,1.1268e-48,9.1650e-87,,0.0000e+00
sFC,0.0000e+00,0.0000e+00,0.0000e+00,,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,
