,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0000,0.0011,1.,0.6725
DCC_joint,nan,2.1581,-,1.,0.0467,0.0000,0.0000,0.0001,0.1503,1.
DCC_bivariate_loop,nan,0.9639,-0.556,-,1.,0.0000,0.0000,0.0042,0.6115,1.
SW_cross_validated,nan,-2.0401,-3.8054,-2.32,-,0.0000,0.0000,0.1167,1.,0.0135
SW_15,nan,-19.4542,-19.704,-13.9454,-15.353,-,0.0000,0.0000,0.0001,0.0000
SW_30,nan,-10.9274,-11.9616,-8.2585,-7.7921,7.9459,-,0.0801,0.4805,0.0000
SW_60,nan,-5.5401,-6.9297,-4.8989,-3.393,10.4276,3.5625,-,1.,0.0000
SW_120,nan,-2.3105,-3.2786,-2.6302,-1.265,6.6293,2.7438,0.6942,-,0.1148
sFC,nan,2.5849,0.0235,0.6141,4.3635,22.8901,13.8885,7.7372,3.4003,-
