,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.44,1.73,0.92,0.17,0.93,0.59,1.47,24.84
DCC_joint,,1.44,,0.32,2.89,1.89,2.90,2.77,0.39,26.57
DCC_bivariate_loop,,1.73,0.32,,3.25,2.22,3.26,3.17,0.81,25.92
SW_cross_validated,,0.92,2.89,3.25,,0.92,0.03,0.69,4.10,46.53
SW_15,,0.17,1.89,2.22,0.92,,0.93,0.51,2.23,34.44
SW_30,,0.93,2.90,3.26,0.03,0.93,,0.72,4.08,45.72
SW_60,,0.59,2.77,3.17,0.69,0.51,0.72,,4.98,79.14
SW_120,,1.47,0.39,0.81,4.10,2.23,4.08,4.98,,67.87
sFC,,24.84,26.57,25.92,46.53,34.44,45.72,79.14,67.87,
