,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.97,0.43,0.91,8.70,4.89,2.48,1.03,1.16
DCC_joint,,0.97,,0.25,1.70,8.81,5.35,3.10,1.47,0.01
DCC_bivariate_loop,,0.43,0.25,,1.04,6.24,3.69,2.19,1.18,0.27
SW_cross_validated,,0.91,1.70,1.04,,6.87,3.48,1.52,0.57,1.95
SW_15,,8.70,8.81,6.24,6.87,,3.55,4.66,2.96,10.24
SW_30,,4.89,5.35,3.69,3.48,3.55,,1.59,1.23,6.21
SW_60,,2.48,3.10,2.19,1.52,4.66,1.59,,0.31,3.46
SW_120,,1.03,1.47,1.18,0.57,2.96,1.23,0.31,,1.52
sFC,,1.16,0.01,0.27,1.95,10.24,6.21,3.46,1.52,
