,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.17,-0.97,2.03,19.48,10.94,5.54,2.31,-2.60
DCC_joint,,-2.17,,0.56,3.81,19.70,11.96,6.93,3.28,-0.02
DCC_bivariate_loop,,-0.97,0.56,,2.32,13.95,8.26,4.90,2.63,-0.61
SW_cross_validated,,2.03,3.81,2.32,,15.35,7.79,3.39,1.26,-4.36
SW_15,,19.48,19.70,13.95,15.35,,-7.95,-10.43,-6.63,-22.89
SW_30,,10.94,11.96,8.26,7.79,-7.95,,-3.56,-2.74,-13.89
SW_60,,5.54,6.93,4.90,3.39,-10.43,-3.56,,-0.69,-7.74
SW_120,,2.31,3.28,2.63,1.26,-6.63,-2.74,-0.69,,-3.40
sFC,,-2.60,-0.02,-0.61,-4.36,-22.89,-13.89,-7.74,-3.40,
