,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.88,1.16,1.84,12.56,7.99,4.66,2.46,0.73
DCC_joint,,0.88,,0.29,0.92,9.67,5.92,3.20,1.49,0.15
DCC_bivariate_loop,,1.16,0.29,,0.62,8.87,5.32,2.75,1.17,0.44
SW_cross_validated,,1.84,0.92,0.62,,7.95,4.48,2.00,0.55,1.07
SW_15,,12.56,9.67,8.87,7.95,,5.54,8.02,7.27,10.11
SW_30,,7.99,5.92,5.32,4.48,5.54,,3.17,3.81,6.24
SW_60,,4.66,3.20,2.75,2.00,8.02,3.17,,1.36,3.43
SW_120,,2.46,1.49,1.17,0.55,7.27,3.81,1.36,,1.65
sFC,,0.73,0.15,0.44,1.07,10.11,6.24,3.43,1.65,
