,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-0.71,-2.44,-1.55,-5.24,-3.98,12.34,13.95
DCC_bivariate_loop,,,-0.71,,-2.14,-1.06,-5.44,-3.92,17.99,21.06
SW_cross_validated,,,-2.44,-2.14,,1.36,-1.40,-0.54,11.18,12.09
SW_15,,,-1.55,-1.06,1.36,,-3.94,-2.63,16.08,18.20
SW_30,,,-5.24,-5.44,-1.40,-3.94,,1.19,21.69,24.20
SW_60,,,-3.98,-3.92,-0.54,-2.63,1.19,,18.86,20.99
SW_120,,,12.34,17.99,11.18,16.08,21.69,18.86,,3.29
sFC,,,13.95,21.06,12.09,18.20,24.20,20.99,3.29,
