,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,4.8501e-01,2.5071e-02,1.3909e-01,5.5731e-05,8.8311e-04,3.2079e-10,4.3258e-11
DCC_bivariate_loop,,,4.8501e-01,,4.6630e-02,3.0381e-01,3.6011e-05,1.0026e-03,5.9654e-13,3.9322e-14
SW_cross_validated,,,2.5071e-02,4.6630e-02,,1.9035e-01,1.7772e-01,5.9881e-01,1.5643e-09,4.4461e-10
SW_15,,,1.3909e-01,3.0381e-01,1.9035e-01,,9.5239e-04,1.6990e-02,4.0030e-12,4.8788e-13
SW_30,,,5.5731e-05,3.6011e-05,1.7772e-01,9.5239e-04,,2.4904e-01,2.3666e-14,3.5000e-15
SW_60,,,8.8311e-04,1.0026e-03,5.9881e-01,1.6990e-02,2.4904e-01,,2.6370e-13,4.1682e-14
SW_120,,,3.2079e-10,5.9654e-13,1.5643e-09,4.0030e-12,2.3666e-14,2.6370e-13,,4.0394e-03
sFC,,,4.3258e-11,3.9322e-14,4.4461e-10,4.8788e-13,3.5000e-15,4.1682e-14,4.0394e-03,
