,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,10.3823,-,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,7.4001,-3.0635,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.8066
SW_cross_validated,nan,-7.4946,-16.4971,-13.9311,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-24.8609,-30.2547,-28.7131,-19.5549,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-11.4284,-17.953,-16.067,-5.7252,12.7898,-,0.1127,1.,0.0000
SW_60,nan,-17.8079,-25.4511,-23.2958,-10.4888,11.3093,-2.9729,-,0.0134,0.0000
SW_120,nan,-12.8904,-20.35,-18.2186,-6.2039,13.883,0.2423,3.5891,-,0.0000
sFC,nan,6.3092,-5.7823,-2.2924,13.6736,28.768,15.6676,23.6953,18.108,-
