,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.11,4.19,0.87,1.37,1.82,9.52,13.56,12.32
DCC_joint,,4.11,,0.12,4.71,3.98,3.37,7.87,14.41,12.83
DCC_bivariate_loop,,4.19,0.12,,4.81,4.09,3.48,7.69,14.20,12.60
SW_cross_validated,,0.87,4.71,4.81,,0.74,1.41,14.13,21.21,20.23
SW_15,,1.37,3.98,4.09,0.74,,0.66,13.18,20.21,19.14
SW_30,,1.82,3.37,3.48,1.41,0.66,,12.54,19.63,18.52
SW_60,,9.52,7.87,7.69,14.13,13.18,12.54,,9.51,6.92
SW_120,,13.56,14.41,14.20,21.21,20.21,19.63,9.51,,5.35
sFC,,12.32,12.83,12.60,20.23,19.14,18.52,6.92,5.35,
