,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.9719e-01,1.8442e-01,2.1034e-17,5.2491e-14,4.2715e-19,2.2359e-66,2.0377e-59,1.3884e-61
DCC_joint,,4.9719e-01,,1.5210e-01,9.9170e-57,2.9658e-52,2.4047e-68,6.2605e-184,1.2885e-157,6.2327e-188
DCC_bivariate_loop,,1.8442e-01,1.5210e-01,,6.3829e-61,9.7680e-58,5.7950e-74,1.0131e-152,9.3685e-148,7.5752e-129
SW_cross_validated,,2.1034e-17,9.9170e-57,6.3829e-61,,2.0833e-02,5.9959e-01,4.9596e-214,1.7475e-195,2.4872e-216
SW_15,,5.2491e-14,2.9658e-52,9.7680e-58,2.0833e-02,,1.9683e-03,2.6786e-225,2.3086e-203,5.5673e-230
SW_30,,4.2715e-19,2.4047e-68,5.7950e-74,5.9959e-01,1.9683e-03,,2.9077e-239,1.7519e-216,2.5163e-245
SW_60,,2.2359e-66,6.2605e-184,1.0131e-152,4.9596e-214,2.6786e-225,2.9077e-239,,1.0441e-04,5.1052e-11
SW_120,,2.0377e-59,1.2885e-157,9.3685e-148,1.7475e-195,2.3086e-203,1.7519e-216,1.0441e-04,,7.1048e-01
sFC,,1.3884e-61,6.2327e-188,7.5752e-129,2.4872e-216,5.5673e-230,2.5163e-245,5.1052e-11,7.1048e-01,
