,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-12.2054,-,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-15.7379,-4.0317,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-29.5725,-18.2582,-13.6982,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-90.6445,-82.4308,-75.1203,-62.5537,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-60.0611,-49.7042,-43.4781,-29.4674,38.6413,-,0.0000,0.0000,0.0000
SW_60,nan,-40.2691,-28.7007,-23.3076,-8.6628,60.9946,23.443,-,0.0000,0.0000
SW_120,nan,-27.7746,-17.131,-12.9653,-0.2748,56.3345,26.3574,7.566,-,0.0000
sFC,nan,-11.0241,1.4841,5.5513,20.1292,86.2504,52.6918,31.0769,18.8064,-
