,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,41.14,41.92,8.67,13.71,18.24,95.26,135.75,123.33
DCC_joint,,41.14,,1.17,-47.05,-39.78,-33.68,78.66,144.14,128.34
DCC_bivariate_loop,,41.92,1.17,,-48.12,-40.87,-34.80,76.88,141.99,126.04
SW_cross_validated,,8.67,-47.05,-48.12,,7.40,14.05,141.27,212.05,202.34
SW_15,,13.71,-39.78,-40.87,7.40,,6.58,131.84,202.07,191.40
SW_30,,18.24,-33.68,-34.80,14.05,6.58,,125.36,196.32,185.21
SW_60,,95.26,78.66,76.88,141.27,131.84,125.36,,95.10,69.23
SW_120,,135.75,144.14,141.99,212.05,202.07,196.32,95.10,,-53.48
sFC,,123.33,128.34,126.04,202.34,191.40,185.21,69.23,-53.48,
