,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0007,0.6766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,4.3233,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,2.3593,-1.8869,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041
SW_cross_validated,nan,-8.7172,-13.1845,-11.007,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-42.1846,-45.8626,-43.8204,-35.4279,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-26.8346,-31.2281,-28.8636,-18.6723,19.0994,-,0.0000,0.0000,0.0000
SW_60,nan,-14.1766,-18.7161,-16.4192,-5.4824,31.086,13.4832,-,0.0000,0.0000
SW_120,nan,-8.0956,-12.2275,-10.2391,0.0441,34.1334,17.6956,5.1801,-,0.0000
sFC,nan,6.4624,1.9876,3.8989,15.6948,48.3358,34.1094,21.435,14.4706,-
