,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.00,1.05,2.06,6.12,4.39,2.74,1.43,0.67
SVWP,0.00,,1.04,2.04,6.05,4.33,2.71,1.41,0.66
DCC_joint,1.05,1.04,,0.90,4.77,2.95,1.50,0.38,0.40
SW_cross_validated,2.06,2.04,0.90,,4.40,2.25,0.61,0.48,1.36
SW_15,6.12,6.05,4.77,4.40,,3.61,4.19,4.25,5.42
SW_30,4.39,4.33,2.95,2.25,3.61,,1.75,2.42,3.60
SW_60,2.74,2.71,1.50,0.61,4.19,1.75,,1.04,2.00
SW_120,1.43,1.41,0.38,0.48,4.25,2.42,1.04,,0.78
sFC,0.67,0.66,0.40,1.36,5.42,3.60,2.00,0.78,
