,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.2896,0.0000,0.0000,0.0000,0.0000,0.0000,0.4356,0.2797
DCC_joint,nan,-2.9791,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.,1.
DCC_bivariate_loop,nan,12.2803,15.9944,-,0.0000,1.,0.0096,0.1359,0.0000,0.0000
SW_cross_validated,nan,-10.5927,-11.3406,-20.2177,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,10.1256,11.9722,1.5054,15.4978,-,1.,1.,0.0000,0.0000
SW_30,nan,14.8998,17.6176,4.5184,21.1776,2.2767,-,1.,0.0000,0.0000
SW_60,nan,17.8325,23.5024,3.3242,26.8399,0.8594,-2.0003,-,0.0000,0.0000
SW_120,nan,-2.7897,-0.6495,-14.5693,8.1589,-11.6098,-16.7003,-20.5755,-,1.
sFC,nan,-2.995,-0.085,-15.966,11.1932,-11.9723,-17.6032,-23.4252,0.5996,-
